sejuk lomba tarik tambang kapolda diy;Daya Tarik;Daya Tarik;0.9999136924743652;5,38E+11;1,13E+11;2,13E+11
akses arah pantai ngobarana nguyahan jalan aspal bagus makan toilet kamar mandi bilas dengana bayar rp bibir pantai banding ngobaran nguyahan agak kotor banyak sampah situ dermaga kapal nelayan warung warung menjual ikan segar ikan bakar goreng harga standar nawar sadis nawar 😂😁;Aksesbilitas;Aksesbilitas;1,62E+11;0.9794573783874512;0.005506440531462431;0.015019885264337063
bagus tempatnya jalan pantainya perbaiki;Daya Tarik;Aksesbilitas;0.8468334078788757;0.15071403980255127;0.0007032693829387426;0.0017493485938757658
cocok melukis indahnya alam ditemani rembulan bintang suara ombak menidurkan pikiran;Daya Tarik;Daya Tarik;0.9991982579231262;0.0007693655788898468;1,59E+11;1,65E+10
wisata profesional bagus objek foto foto kualitas handphone om ajib gila foto;Daya Tarik;Daya Tarik;0.9999936819076538;4,60E+08;3,16E+08;5,43E+09
sesuai namanya pantai gaes fotonya lautnya surut pos retribusinya kayak pantai kukup baron drini gaes ohya pantai dekat pantai drini banyak jualan takut kelaparanðÿ˜ happy holiday;Fasilitas;Fasilitas;0.0016488777473568916;0.0009565624059177935;0.0005413480685092509;0.9968531727790833
pantai bagus pas minggu padat banget niat foto foto pas menyesal gabawa baju ganti main air temen wkwkwk tebing jembatan baru dibuatkan biaya kemarin sih bayar ribu bagus la pokoknya hati hati pas jalan pantai licin all overall sih good tolong tukang foto disana foto foto;Daya Tarik;Daya Tarik;0.9953500032424927;4,75E+10;1,68E+10;0.004585605580359697
pantai watu lawang salah pantai kabupaten gunungkidul yogyakarta pantai menawarkan keindahan pemandangannya bebatuan karang pasir putihnya pantai diapit pantai terkenal pantai indrayanti terletak sebelah barat pantai pok tunggal terletak sebelah timur pantai watulawang sarana dipantai tergolong lumayan kamar mandi warung makanan minuman parkir berteduh;Fasilitas;Fasilitas;4,96E+08;2,97E+11;2,68E+09;0.999967098236084
pantai ku wisata ikannya nge recommend in main air ombaknya lumayan sedih pasar ikannya dipindah ðÿ˜¥ isa milih ikan dibawa kewarungnya dimasakin dimakan dipinggir pantai huhuh warung makannya nembak harga mentang² wisata harga standart tau harga dasar ikan biar nawar menurutku ditawar terjangkau;Daya Tarik;Daya Tarik;0.9974384307861328;0.00015449480270035565;0.001353709725663066;0.0010533721651881933
kesini pagi udara segar pantai menikmati ikan fresh kapal nelayan melaut jam;Daya Tarik;Daya Tarik;0.9879565834999084;0.006536541972309351;7,42E+10;0.005432623438537121
tempatnya sejuk asri cocok refreshing keluarga and anti hp yah;Daya Tarik;Daya Tarik;0.9995436072349548;0.00040390773210674524;2,61E+11;2,64E+11
cocok liburan keluarga;Daya Tarik;Daya Tarik;0.9969256520271301;7,58E+10;0.0027018424589186907;0.0002966091560665518
pantai congot bagus view kurang perhatian wisatawan sepi pengunjung tiket rupiah yuk ramaikan pantai congot;Daya Tarik;Daya Tarik;0.9991719722747803;0.00047817823360674083;0.00018320711387787014;0.00016659717948641628
indah;Daya Tarik;Daya Tarik;0.997171938419342;0.0021620162297040224;0.0003264808328822255;0.00033959740540012717
bagus ngecamp recommended pantai lumayan sepi endak libur penyewaan tenda toilet banyak warung aksesnya lumayan bikin roda motor prihatin jalan raya pantai watukodok belok kanan plakat pantai sanglen gitu;Fasilitas;Fasilitas;2,81E+10;4,34E+09;5,47E+08;0.9999229907989502
kurang cocok bermain air laut;Daya Tarik;Daya Tarik;0.9980827569961548;0.0015477613778784871;5,36E+10;0.0003157600003760308
pantainya aman anak berenang ombak bersahabat tempatnya lumayan bersih;Kebersihan;Kebersihan;8,38E+10;0.27130332589149475;0.7218661308288574;0.00674670934677124
pantai ngandong sebelah timur pantai sadranan pasirnya putih bersih cuaca bagus snorkeling pantai;Kebersihan;Kebersihan;0.00019084842642769217;1,35E+10;0.999355137348175;0.00044044567039236426
pantai goa cemara terletak dekat pantai indah pemandangannya banyak mainan anak;Daya Tarik;Daya Tarik;0.9681062698364258;0.024223778396844864;0.0013131082523614168;0.006356877740472555
seneng banget main pantai aksesnya lumayan jauh pusat kota jogja lokasinya berderetan pantai indrayanti lain-lain pasirnya putih airnya lumayan jernih snorkeling waktu kesini pas weekday;Daya Tarik;Daya Tarik;0.9999996423721313;1,90E+09;5,12E+07;7,82E+07
pemandangan alam pantai bagus;Daya Tarik;Daya Tarik;0.9934903383255005;0.004290558397769928;0.0012626765528693795;0.0009563367930240929
ramah anak;Daya Tarik;Daya Tarik;0.9307273030281067;0.027162587270140648;0.00018306850688531995;0.04192705824971199
sayangnya pas kotor pohon cemara bikin sejuk;Kebersihan;Kebersihan;0.00016402070468757302;1,31E+11;0.9998151659965515;7,77E+09
fasilitas kamar mandi ditingkatkan;Fasilitas;Fasilitas;1,83E+09;0.00010965170076815411;3,29E+09;0.9998852014541626
jam perjalanan jogja tempatnya bagus parkiran harus jalan ri bukit pemandangan bagus good terjangkau mobil;Aksesbilitas;Aksesbilitas;0.0001037342517520301;0.9998018145561218;8,61E+10;8,45E+08
pantainya bagus sepi nyaman disampingnya berjualan jajan well pokoknya;Fasilitas;Fasilitas;0.21914754807949066;0.0005082659772597253;0.008042284287512302;0.772301971912384
pantai sejuk siang banyak pohon cemara udang cocok acara gathering permainan atv penangkaran penyu;Fasilitas;Fasilitas;0.2143886238336563;0.035568758845329285;0.003690598299726844;0.746351957321167
bagus banget;Daya Tarik;Daya Tarik;0.9981422424316406;0.0008301268680952489;0.0005619153962470591;0.0004656909732148051
indahnya ðÿ¤© refreshing ðÿ§˜ðÿ½â€â™€ï¸ recommended dikunjungi pas stres kehidupan ðÿ¤£ðÿ˜‚ pantainya bagus pas berkunjung cuaca cerah ombaknya indah banget karangnya berdiri kokoh ber selfi ria 📷 😎;Daya Tarik;Daya Tarik;0.9999949932098389;2,26E+09;1,43E+09;1,29E+09
pantai layak dikunjungi tempatnya adem ditepi pantai berteduh menikmati deburan ombak ayo kesana;Daya Tarik;Daya Tarik;0.9980387091636658;0.00024615926668047905;0.0006730108289048076;0.0010420778999105096
bagus mantap foto fotonya;Daya Tarik;Daya Tarik;0.9999768733978271;3,45E+10;5,11E+09;1,46E+11
pantai ramai pas weekend salah pantai letaknya deket banget proyek pas selesai lewatin garis pantai bikin hati tenang banget rileks banget pantai emang salah butuh ketenangan ðÿ ‘ ;Daya Tarik;Daya Tarik;0.9999654293060303;5,63E+08;2,44E+10;4,47E+09
pantainya bagus pemandangan asik pengelolaan baik fasilitas permainan nelayan tambahan pencaharian;Fasilitas;Fasilitas;0.013560251332819462;0.0024329654406756163;0.0006208506529219449;0.9833858609199524
sepi istirahat nyantai tepi pantai;Daya Tarik;Daya Tarik;0.9993162155151367;0.00014632608508691192;0.00018401107809040695;0.00035350362304598093
juni sadranan banyak pengunjung tersengat ubur aman anak menangis tersengat pengumuman tertulis lisan pengelola hati;Aksesbilitas;Kebersihan;0.00015378113312181085;0.9890714883804321;0.006387920118868351;0.004386807791888714
bagus sayangnya kotor banyak sampah;Kebersihan;Kebersihan;8,48E+06;5,54E+06;0.9999997615814209;1,10E+09
suka ikan laut tempatnya pilih ikan segarnya pemandangan dekat beda panatai pantai ombak pasir cuman sayang kemari pantainya kotor banyak sampah semoga diperhatikan pengelola biar wisatanya nyaman pengunjung wisatawan kenyamanan berwisata;Kebersihan;Kebersihan;8,52E+08;3,81E+07;0.9999988079071045;3,11E+08
pemmandian air hangat;Fasilitas;Fasilitas;0.010085424408316612;0.013293731026351452;0.004562985617667437;0.9720579385757446
pemandangan bagus ditambah pasir putihnya wisata pantai ditambah aneka hidangan laut kanan kiri pintu snorkeling kano penambah kelengkapan wisata dipantai;Daya Tarik;Daya Tarik;0.9999083280563354;5,82E+09;8,15E+10;4,30E+08
pantainya bagus sisi pantai berpasir bertebing ngecamp terbatas tempatnya wc umum diramaikan warung;Fasilitas;Fasilitas;1,03E+11;0.00019584421534091234;9,15E+10;0.9997022747993469
asik bermain air karang banyak sport selfi berbayar xixixi;Fasilitas;Fasilitas;0.08729306608438492;0.0009411238133907318;0.0004314819525461644;0.9113342761993408
setau sih gratis objek wisata teras kaca rb motor parkir dibawah banget boro boro dijagain;Fasilitas;Fasilitas;8,56E+09;9,05E+10;5,73E+10;0.9998435974121094
bagus banget;Daya Tarik;Daya Tarik;0.9981422424316406;0.0008301268680952489;0.0005619153962470591;0.0004656909732148051
mencapai lokasinya menantang off road wheel drive medan jalan cadas berbatu lokasi terbayarkan view alami pantai selatan eksotis menantang eksplorasi;Daya Tarik;Daya Tarik;0.9999754428863525;1,22E+11;9,73E+09;2,56E+10
pantai bersih makanan murah lumayan;Kebersihan;Kebersihan;8,32E+09;3,47E+10;0.9999463558197021;4,18E+11
bersih bagus pohonnya penyu mati pasir kasihan warung banyak tutup pas senin;Kebersihan;Kebersihan;0.00022093832376413047;4,70E+09;0.9987499713897705;0.001024368917569518
suka main pantai goa cemara sesuai namanya disana banyak ditumbuhi pohon cemara santai menikmati suasana adem auka selfi sena banyak spot bagus penggemar selfi;Daya Tarik;Daya Tarik;0.9999794960021973;4,10E+09;5,17E+08;1,60E+11
biarpun sepi pengunjung kalah pantai samas menawarkan pesona tersendiri pantainya bersih puas pokoknya ngapain;Kebersihan;Kebersihan;6,59E+08;7,05E+08;0.9999887943267822;3,89E+09
lumayan nyaman ramai pengunjung akses pantai gampang jalan mudah kendaraan harus jalan kaki kurang km pantai sayangnya sampah tepi pantai;Kebersihan;Kebersihan;6,34E+09;0.1585773378610611;0.8407770395278931;0.0005822978564538062
lumayan tantangan turun menikmati dekat bibir pantai;Aksesbilitas;Aksesbilitas;0.00011517456005094573;0.9994847774505615;0.0002797691849991679;0.00012027721095364541
pantai berteduh pantai pantai cenderung panas pepohonan enak tiduran ðÿ˜€;Daya Tarik;Daya Tarik;0.9998917579650879;1,77E+11;5,87E+11;3,18E+10
pantai pasir putih pemandangan indah;Daya Tarik;Daya Tarik;0.9999697208404541;1,86E+11;8,08E+09;3,60E+09
pantai ombak terletak pantai selatan pemecah ombaknya area air tenang belakangnya berkeliling perahu motor;Daya Tarik;Daya Tarik;0.9958068132400513;0.0020100288093090057;4,94E+10;0.002133784582838416
pantai ujung timur gunung kidul pantai memanjakan pengunjung pengalaman kesini harus berjalan kaki pantai jungwok pantai harus turun berjurang melewati sawah jalan setapak musim hujan berbahaya jalan licin ditambah turun jurangnya ditempatnya kagum dimanjakan indahnya bukit hamparan pasar putih luas cocok banget ngecamp;Aksesbilitas;Aksesbilitas;9,67E+10;0.9981529116630554;0.00026234472170472145;0.001487950561568141
angin kencang pasir beterbangan risih berlama pantai ombaknya sopan anak anak bermain pantai sekedar berfoto okelah;Daya Tarik;Daya Tarik;0.9204245805740356;0.07905862480401993;0.0001746365596773103;0.0003420670691411942
pantai ngandong area pantai sundak keterangan tulisan wajib nanya penduduk pantai pesen seafood hasil tangkapan nelayan harga terjangkau gausah takut keblondrok jawa pantai persewaan tiker payung sepuasmu jual mie instan pop mie backpacker takut laper budget dikit iya tebingnya foto pantai atas tebing penduduk jualan undur undur gortep cumi gortep udang gortep rumput laut gortep komplit recomended deh lestguide;Fasilitas;Fasilitas;2,30E+10;0.00016552676970604807;1,30E+11;0.9998192191123962
lumayan enak bagus view bebatuan vulkanik;Daya Tarik;Daya Tarik;0.9921783208847046;0.001550478977151215;0.005834776442497969;0.00043635611655190587
pantai pasir hitam selatan jogja tedih banyak pohon cemara banyak persewaan tiker duduk dibawah pohon;Fasilitas;Fasilitas;0.0005835266783833504;7,37E+10;0.00012853446241933852;0.9992142915725708
view ajib lautnya biru pasir putih akses jalan mudah;Aksesbilitas;Aksesbilitas;9,61E+09;0.9999881982803345;9,79E+07;1,21E+10
melelahkan rombongan jawa timur disana senang harga makan toko dekat pantai murah teman terkejut harga makanan daerah daerah kawasan wisata semurah penasaran penjual buk niki benar regine sak menten penjual enggeh mas niki leres estu buk murah men to smean sak rencang tiang tebih mas kulo geh tiang tebih grio kulo sanes ten pantai hahaha teman tertawa guyonan mantul 😂 akhirnya teman menghabiskan kasaranya merampok isi warung wkwkw murahnya harga makanan disana maaf terima kasih see you ✌;Fasilitas;Fasilitas;5,68E+10;8,51E+09;4,24E+10;0.9998923540115356
salah pantai pilihan kujungan kejogja pantai terletak gunung kidul bersebelahan pantai pantai ternama jogja salah tujuan pantai snorkeling;Daya Tarik;Daya Tarik;0.9992700219154358;0.00010611315519781783;0.0005264353821985424;9,74E+10
drini pantai wajib dikunjungi gunung kidul snorkeling pantai sebelah kiri relatif tenang jembatan nyebrang pulau selfi kesini anehnya nagih bayar parkir ðÿ˜;Fasilitas;Fasilitas;0.0040105534717440605;0.0024858363904058933;7,24E+10;0.9934312701225281
pantai gunung kidul ombaknya landai cocok bawa anak pasirnya putih bersih;Kebersihan;Kebersihan;0.00476852199062705;0.00046794197987765074;0.9935269355773926;0.0012366186128929257
salah jajaran pantai cantik daerah gunungkidul ramai pantainya banyak penjual makanan minuman toilet pasirnya putih sunset ciamik dekat pantai sundak krakal kukup sadranan perjalanan jalur patuk jalur selatan disarankan sore weekend;Fasilitas;Fasilitas;0.00031031365506350994;0.00020460778614506125;0.00012036877160426229;0.9993646740913391
tempatnya cocok main air liburan keluarga sunrise ngecamp pas banget;Daya Tarik;Daya Tarik;0.9999852180480957;8,55E+08;1,98E+10;4,14E+10
parkir kendaraan diatas gitu jalan kaki kebawahh jauh sih good banget viewnya sunset gitu jos sewa payung tikar makan jugaa banyak warungnya kelapa muda pas surut gitu nyari ikan mahir banyak ahaha berenang oke;Fasilitas;Fasilitas;4,78E+10;0.0004098803037777543;6,58E+10;0.9994766116142273
monggo suka ngecamp ngecamp ngecamp mendirikan tenda sore menikmati senja ciptaan maha kuasa diatas bukit mancing asik enakan pas weekday ramai saran sih;Daya Tarik;Daya Tarik;0.9996745586395264;2,85E+10;2,32E+10;0.000273714802460745
pantai goa cemara pantai selatan berderet pantai depok parangteritis pantai teduh banyak pohon cemaranya pasar tengah hutan cemaranya menawarkan sayur buah buahan lokal parkir luas kamar mandi banyak pendopo acara jalan bagus ramai dikunjungi;Fasilitas;Fasilitas;8,15E+10;0.00011981788702541962;1,26E+11;0.9997860789299011
pantai berpasir putih ombak tenang bagus renang banyak parkir kapal nelayan pelelangan ikan kamar mandi bilas banyak mencukupi;Fasilitas;Fasilitas;1,07E+11;6,24E+08;8,43E+09;0.9999746084213257
baik kesini waktu musim berangin suka ngecamp parkiran luas mending waktu weekend banyak turis lokal kesini sunrise kasat;Daya Tarik;Daya Tarik;0.9999892711639404;9,27E+08;5,02E+08;9,49E+08
tolong dikodisikan mosok dgang dilarang pdhal kampung;Fasilitas;Fasilitas;2,97E+10;5,29E+11;0.00010003818897530437;0.9998440742492676
cantik bangetðÿ˜ sengaja kesini pagi mumpung sepi jembatan barunya nyebrang pulau drini pagi airnya pasang jam an airnya surut jalan agak tengah hati hati banyak terumbu karang hewan lautnya jaga kelestariannya buang sampah sembarangan;Kebersihan;Aksesbilitas;4,47E+10;0.02712945267558098;0.9719058871269226;0.0009200331987813115
asli pemandangan kelaut netral mamantau ketinggian ombak dekat;Daya Tarik;Daya Tarik;0.9999438524246216;4,89E+11;2,02E+10;5,29E+10
nyaman luas santai;Daya Tarik;Daya Tarik;0.9675726294517517;0.00018535548588261008;0.0003512578259687871;0.03189074620604515
so tunggu merasakan indahnya alam hangatnya sunset memukau pencakar langitðÿœ¸;Daya Tarik;Daya Tarik;0.9993108510971069;0.00023290864191949368;0.00026112134219147265;0.00019518179760780185
kesana menjelang maghrib bebas parkir retribusi sampah bibir pantai lumayan banyak;Kebersihan;Kebersihan;1,70E+10;0.0007581674144603312;0.9630771279335022;0.036147650331258774
bagus banget beda pantaiâ² pantai bertebing pasirâ² pantai pemandangannya murni laut langit semenanjung elok âœ¨ menyadari manusia apa²nya dibandingkan alam jalannya bagus aspalan parkiran parkiran pantainya jalan tangga² memudahkan banget jalan aspalnya turun wow curamnyaaa 🙈🙈🙈;Aksesbilitas;Aksesbilitas;0.0001472022122470662;0.9997888207435608;5,00E+09;1,40E+11
tiket lumayan mahal istimewa pemandangan indah spot foto banyak puas temui disana;Daya Tarik;Daya Tarik;0.7311025857925415;0.0019127540290355682;0.0064618466421961784;0.2605227530002594
coba pacu adrenalin mendaki puncak tebing menyaksikan pemandangan laut hati hati bebatuan puncak tebing cenderung tajam perahu keindahan tengah laut nelayan pantai membawa wisatawan perahu salah fenomena langka keluarnya sumber air tawar laut penasaran;Fasilitas;Fasilitas;0.0007211604970507324;4,12E+10;6,09E+10;0.9991766810417175
pantai banyak warung sampah laut jarang dibersihkan view bagus menyusuri bukit;Kebersihan;Kebersihan;7,02E+10;0.0002030727337114513;0.9912779331207275;0.008448942564427853
bagus air bersih bawa baju renang kesini makanan ikan bakar;Kebersihan;Kebersihan;0.0016320733120664954;1,20E+10;0.9941897392272949;0.004166242200881243
bagus pasirnya hitam ombaknya banyak area bermain anak;Fasilitas;Fasilitas;0.2636866867542267;0.0028327361214905977;0.001210799440741539;0.7322697639465332
recomended ngecamp atas pantai dekat parkiran tenda anginnya lumayan;Daya Tarik;Fasilitas;0.9697232842445374;0.0023635372053831816;0.0013254601508378983;0.02658762037754059
pemandangan indah dideket pantai area panjat tebing suka olahraga panjat;Daya Tarik;Daya Tarik;0.9998960494995117;6,86E+10;2,44E+11;1,10E+11
lov gunung kidul;Daya Tarik;Daya Tarik;0.9995331764221191;0.00018025445751845837;5,52E+10;0.00023145439627114683
pantai sepi nyaman rekreasi istirahat;Daya Tarik;Daya Tarik;0.9999103546142578;6,37E+09;9,89E+09;7,34E+10
kotor semoga menjaga alam indah anugerah sang kuasa;Kebersihan;Kebersihan;1,87E+11;2,23E+11;0.9999477863311768;1,12E+11
nyaman liburan bareng teman keluarga terdekat banyak mendirikan tenda pinggir pantai akses jalan jauh pusat kota petunjuk arah kanan kiri biar tau jalannya tenang jauh pusat kota akses jalan pantai mulus parkiran pengunjung;Aksesbilitas;Aksesbilitas;6,72E+09;0.9999761581420898;1,25E+10;4,59E+09
gils emang cuaca bagus epic gokil rekomen pantai tebing;Daya Tarik;Daya Tarik;0.9999833106994629;5,43E+09;7,09E+09;4,13E+09
memiliki pemandangan bagus mencari ikan laut segar;Daya Tarik;Daya Tarik;0.9999508857727051;1,01E+10;5,84E+10;3,31E+10
tempatnya bagus luas banyak jualan makanan laut udang rumput laut cumi harha parkir motor rupiah bus ribu rupiah pantainya bersahabat main air relatif aman anak anak fasilitas kamar mandi banyak aksesnya jauh pantai overall bagus berkunjung pintu masuknya taman bunga selfi selfi;Fasilitas;Fasilitas;0.004346276167780161;0.00028166783158667386;1,93E+11;0.9953527450561523
pantai luasnya landainya pantai ombak anak menikmati desiran ombak udara sejuk fasilitas betah disana berlama;Fasilitas;Fasilitas;0.01817326247692108;0.0021127343643456697;0.0005686187651008368;0.9791454076766968
jam rumah pantainya bersih sejuk lokasinya bagus selfi bayar ribu main pantai;Fasilitas;Aksesbilitas;0.00408235052600503;0.4004349112510681;0.08163493871688843;0.513847827911377
rumah makan masakannya enak suop kakap merahnya lobsternya enak;Fasilitas;Fasilitas;0.000552612473256886;0.01079447939991951;0.0005059738759882748;0.988146960735321
bersih indah cocok wisata keluarga;Kebersihan;Kebersihan;0.00020411300647538155;5,90E+08;0.9997920393943787;3,27E+10
mantul bosque motor mobil parkiran;Aksesbilitas;Aksesbilitas;0.0016823775367811322;0.9982736110687256;1,81E+11;2,60E+11
pantai gesing pantai berangkat tugu jogja perjalanan jam melewati jalur indah jalan mulus aspal jalan berlubang perjalanan lelah pantai gesing indah pantai sepi ramai berfoto bocor banyak pengunjung warung makan banyak menu andalannya ikan bakar keripik rumput laut gurih;Aksesbilitas;Aksesbilitas;1,34E+11;0.9995365142822266;4,60E+11;0.0004041033098474145
sih pantai anak muda banget putihnya pasir jernihnya air suasana jauh jalan ku berasa pantai pribadi kurang hahaha;Daya Tarik;Daya Tarik;0.9935187697410583;0.004473497625440359;0.0017407611012458801;0.00026695692213252187
tempatnya instagramable ombaknya pas kesana pas tinggi air krannya asin lengket makanan pinggir pantai murah;Fasilitas;Fasilitas;7,10E+09;0.00017498759552836418;0.00011297046876279637;0.999704897403717
jalan bagus;Aksesbilitas;Aksesbilitas;0.05844028294086456;0.9404968023300171;0.0003711837634909898;0.0006916653946973383
perjalanan jauh jogja terbayar keindahan laut atas tebing kesirat;Daya Tarik;Daya Tarik;0.9174972772598267;0.08017122745513916;0.00030296429758891463;0.0020285944920033216
pantai keren akses mudah;Aksesbilitas;Aksesbilitas;0.0017569834599271417;0.9981471300125122;3,75E+10;5,84E+11
airnya bening tempatnya gampang jangkau cocok menikmati ombak;Aksesbilitas;Daya Tarik;0.00024490751093253493;0.9996364116668701;6,33E+10;5,54E+10
pantainya bersih enak pokoknyaa liburan butuh banget vitamin sea hehe liburan kesini jalannya bagus khawatir hehe;Kebersihan;Kebersihan;0.004185312427580357;3,48E+11;0.9931040406227112;0.0026757530868053436
pantai eksotis tebing karang reruntuhan benteng kapal nelayan berbaris keunikan tersendiri dipantai menikmati beragam olahan seafood bebas memilih hasil laut nelayan fresh menang menarik menikmati sensasi ombak laut kidul prahu nelayan rban diajak berkeliling menantang ombak;Fasilitas;Fasilitas;0.02758924290537834;0.08398136496543884;0.0022112117148935795;0.8862181901931763
lokasinya kulon progo yogyakarta kesini jalan deket pantai glagah banyak taman bunga daerah banyak perkebunan area dekat pantai pas pintu banyak pedagang jualan makanan khas kulon progo pantai pasirnya warna hitam ombaknya banget diujung pantainya pemecah ombaknya kayanya sih taun kedepan pantai glagah lokasinya strategis banget penuh banget pantai glagah pembangungan bandara nyia pembangunan dermaga kulon progo yogyakarta;Fasilitas;Fasilitas;0.0004479427880141884;0.00030468549812212586;3,86E+10;0.9992087483406067
pantainya ramai cocok bnerâ² menikmati suasana pantai pantai tergolong bersih ombaknya banget anginnya jugaaa pasir kecilâ² kadang kebawa angin bagus mobil parkir deket pantai jalan jauh mantap ðÿ˜;Kebersihan;Kebersihan;0.0016161182429641485;0.022749079391360283;0.9734276533126831;0.0022072165738791227
warung jualan harga ngawur;Fasilitas;Fasilitas;0.00013081701763439924;0.0004101349913980812;0.000970924214925617;0.9984880685806274
suka penuh kenangan asri perbaruan kekinian;Daya Tarik;Daya Tarik;0.9987645149230957;5,38E+10;0.0011630688095465302;1,86E+10
bagus ni sayangnya waktu airnya surut menyeburkan;Daya Tarik;Daya Tarik;0.9996833801269531;0.00021761810057796538;8,36E+10;1,54E+10
pantai selatan jawa tepatnya selatan kta purworejo menampilkan lanskap cantik deretan pohon rimbun nampak indah foto sayangnya pantai berpasir hitam kurang perhatian pemerintah daerah pantai kotor penuh sampah kayu sampah makanan;Kebersihan;Kebersihan;4,46E+06;8,46E+06;01.00;2,49E+08
pantai sebelah timur kota yogyakarta tepatnya kabupaten gunungkidul halnya pantai pantai gunungkidul pantai banyak karang ombak menjadikannya unik karang memandang arah lautan warga pengelola jembatan terbuat bambu menyebrang karang pengunjung atas karang aman;Daya Tarik;Daya Tarik;0.9990322589874268;0.0008698021410964429;1,90E+11;7,89E+10
hamparan pasir pantainya bersih luas cocok banget instragramable ehh kesini sore rekomendasi disamping cuaca panas dapatin sunset indah pesona senjanya mempesona memanjakan behhh pokoknya mahh ðÿ˜;Kebersihan;Kebersihan;0.0002788071578834206;4,25E+09;0.9989226460456848;0.000794308609329164
pantainya bersih pasirnya halus bersih pemandangannya bagus lupa pakai alas kaki deket air laut banyak batu karangnya sewa tikar payung banyak makan lokasi;Kebersihan;Kebersihan;0.0015679961070418358;6,56E+09;0.9489141702651978;0.04945232719182968
bersebalahan pantai goa cemara menit perjalanan berpasir hitam lumayan bersih pantai selatan jawa ombaknya agak pantai warung jual makanan kelapa muda harganya bersahabat mencantumkan daftar harga baiknya harga membeli kelapa muda utuh ribu indomie telur ribu makan pinggir pantai uda nikmat banget persewaan atv suka berkendara pasir pantai;Fasilitas;Fasilitas;0.005441499408334494;0.00010028450196841732;0.04798046126961708;0.9464777708053589
bagus tempatnya nyaman jalannya adventure ombaknya cocok berkemah pemandangan pantai;Daya Tarik;Daya Tarik;0.9998890161514282;4,90E+10;3,77E+10;2,42E+11
pantai siung pantai deretan gunung kidul bagus indah kunjungi pantai deretan bukit batu khas gunung kidul amati film jurassic park;Daya Tarik;Daya Tarik;0.9999489784240723;2,78E+11;1,65E+11;6,57E+09
trip wajib bawa tamu rentcar malaysia negara nonton acara runman request kesini ðÿ˜;Daya Tarik;Daya Tarik;0.9999849796295166;2,47E+08;5,16E+09;7,33E+09
pantai aman;Aksesbilitas;Aksesbilitas;0.10653635859489441;0.8253109455108643;0.02125280722975731;0.0468999445438385
