harus jalan kirang menit lupa bawa akua pakai sendal gunung sendal jepit sepatu bayar pas pandang sih tempat relatif sepi pinggir pantai diri tenda ombak lumayan agak kenceng	Aksesbilitas	Daya Tarik	0.012114430777728558	0.8763095140457153	0.004237648565322161	0.10733835399150848
keren pandang tatanan beton unik pecah ombak lupa hati hati ombak sana	Daya Tarik	Daya Tarik	0.9865625500679016	0.012864231131970882	0.0002562369336374104	0.000316919555189088
sejuk lomba tarik tambang kapolda diy	Daya Tarik	Daya Tarik	0.9801769256591797	0.00160422851331532	0.001153126242570579	0.017065757885575294
akses arah pantai ngobarana nguyahan jalan aspal bagus makan toilet kamar mandi bilas dengana bayar rp bibir pantai banding ngobaran nguyahan agak kotor banyak sampah situ dermaga kapal nelayan warung warung jual ikan segar ikan bakar goreng harga standar nawar sadis nawar 	Aksesbilitas	Aksesbilitas	2.8151911465101875e-05	0.5914283394813538	0.0001247041509486735	0.40841883420944214
bagus tempat jalan pantai baik	Aksesbilitas	Aksesbilitas	0.013285862281918526	0.9862191081047058	0.00011618116695899516	0.000378946540877223
cocok luk indah alam tani rembulan bintang suara ombak tidur pikir	Daya Tarik	Daya Tarik	0.9998587369918823	1.291115677304333e-05	0.00011945748701691628	8.948432878241874e-06
wisata profesional bagus objek foto foto kualitas handphone om ajib gila foto	Daya Tarik	Daya Tarik	0.6392225623130798	0.0042516798712313175	0.046832386404275894	0.3096933662891388
sesuai nama pantai gaes foto laut surut pos retribusi kayak pantai kukup baron drini gaes ohya pantai dekat pantai drini banyak jual takut lapar happy holiday	Fasilitas	Fasilitas	0.004866801202297211	0.009629261679947376	0.0017068054294213653	0.9837971329689026
pantai bagus pas minggu padat banget niat foto foto pas sesal gabawa baju ganti main air temen wkwkwk tebing jembatan baru buat biaya kemarin sih bayar ribu bagus la pokok hati hati pas jalan pantai licin all overall sih good tolong tukang foto sana foto foto	Daya Tarik	Daya Tarik	0.9347769618034363	0.011252970434725285	0.004320343025028706	0.04964981600642204
pantai watu lawang salah pantai kabupaten gunungkidul yogyakarta pantai tawar indah pandang bebatuan karang pasir putih pantai apit pantai kenal pantai indrayanti letak belah barat pantai pok tunggal letak belah timur pantai watulawang sarana pantai golong lumayan kamar mandi warung makan minum parkir teduh	Fasilitas	Fasilitas	0.0001355459971819073	0.0068902247585356236	0.00021117067080922425	0.992763102054596
pantai ku wisata ikan nge recommend in main air ombak lumayan sedih pasar ikan pindah  isa milih ikan bawa warung dimasakin makan pinggir pantai huhuh warung makan nembak harga mentang wisata harga standart tau harga dasar ikan biar nawar turut tawar jangkau	Fasilitas	Daya Tarik	0.004831698257476091	0.011442498303949833	0.0005435151979327202	0.9831823110580444
kesini pagi udara segar pantai nikmat ikan fresh kapal nelayan laut jam	Daya Tarik	Daya Tarik	0.9979724287986755	6.54724717605859e-05	0.0013726609759032726	0.0005894883070141077
tempat sejuk asri cocok refreshing keluarga and anti hp yah	Daya Tarik	Daya Tarik	0.9474637508392334	0.04482759162783623	0.0019881369080394506	0.005720629822462797
cocok libur keluarga	Daya Tarik	Daya Tarik	0.9884797930717468	0.006432077381759882	0.0015387334860861301	0.0035495078191161156
pantai congot bagus view kurang perhati wisatawan sepi unjung tiket rupiah yuk ramai pantai congot	Daya Tarik	Daya Tarik	0.5917716026306152	0.00828075222671032	0.35454538464546204	0.04540227726101875
indah	Daya Tarik	Daya Tarik	0.9813758134841919	0.012021327391266823	0.004528607241809368	0.0020742295309901237
bagus ngecamp recommended pantai lumayan sepi endak libur sewa tenda toilet banyak warung akses lumayan bikin roda motor prihatin jalan raya pantai watukodok belok kanan plakat pantai sanglen gitu	Fasilitas	Fasilitas	0.002954395953565836	0.038455504924058914	0.0011602806625887752	0.9574297666549683
kurang cocok main air laut	Daya Tarik	Daya Tarik	0.9374091029167175	0.0541871078312397	0.0026538753882050514	0.005749828182160854
pantai aman anak renang ombak sahabat tempat lumayan bersih	Kebersihan	Kebersihan	0.0023291483521461487	0.09002692252397537	0.8163711428642273	0.09127283096313477
pantai ngandong belah timur pantai sadran pasir putih bersih cuaca bagus snorkeling pantai	Kebersihan	Kebersihan	0.019955024123191833	0.00016914834850467741	0.9783499240875244	0.001525825704447925
pantai goa cemara letak dekat pantai indah pandang banyak main anak	Daya Tarik	Daya Tarik	0.6253761649131775	0.009076539427042007	0.00994082260876894	0.35560643672943115
neng banget main pantai akses lumayan jauh pusat kota jogja lokasi deret pantai indrayanti lain pasir putih air lumayan jernih snorkeling waktu kesini pas weekday	Aksesbilitas	Daya Tarik	0.0006925623747520149	0.9987799525260925	4.77823141409317e-06	0.0005226705688983202
pandang alam pantai bagus	Daya Tarik	Daya Tarik	0.995171844959259	0.0018202323699370027	0.0020869923755526543	0.0009208983974531293
ramah anak	Aksesbilitas	Daya Tarik	0.19594690203666687	0.4114494323730469	0.002796970074996352	0.38980674743652344
sayang pas kotor pohon cemara bikin sejuk	Kebersihan	Kebersihan	0.09927841275930405	9.548821253702044e-05	0.9002203345298767	0.0004058030608575791
fasilitas kamar mandi tingkat	Fasilitas	Fasilitas	0.00017511715122964233	0.0030313434544950724	0.0001756714773364365	0.99661785364151
jam jalan jogja tempat bagus parkir harus jalan ri bukit pandang bagus good jangkau mobil	Aksesbilitas	Aksesbilitas	2.572496305219829e-05	0.9989369511604309	2.0592601686075795e-06	0.0010352625977247953
pantai bagus sepi nyaman samping jual jajan well pokok	Fasilitas	Fasilitas	0.11397232860326767	0.0043009496293962	0.002725844504311681	0.8790009021759033
pantai sejuk siang banyak pohon cemara udang cocok acara gathering main atv tangkar penyu	Fasilitas	Fasilitas	0.021186575293540955	0.04515519738197327	0.0018851011991500854	0.9317731261253357
bagus banget	Daya Tarik	Daya Tarik	0.9902870655059814	0.008012288250029087	0.0010203826241195202	0.0006801873096264899
indah  refreshing  recommended kunjung pas stres hidup  pantai bagus pas kunjung cuaca cerah ombak indah banget karang diri kokoh ber selfi ria  	Daya Tarik	Daya Tarik	0.9995619654655457	0.00012302584946155548	0.0002479362301528454	6.712514004902914e-05
pantai layak kunjung tempat adem tepi pantai teduh nikmat debur ombak ayo kesana	Daya Tarik	Daya Tarik	0.995524525642395	0.0007868917309679091	0.0018292868044227362	0.0018592345295473933
bagus mantap foto foto	Daya Tarik	Daya Tarik	0.999254047870636	0.00026419066125527024	0.000320771912811324	0.00016088069241959602
pantai ramai pas weekend salah pantai letak deket banget proyek pas selesai lewatin garis pantai bikin hati tenang banget rileks banget pantai emang salah butuh tenang   	Daya Tarik	Daya Tarik	0.9864926934242249	0.006597979925572872	0.0003764272842090577	0.006532887928187847
pantai bagus pandang asik kelola baik fasilitas main nelayan tambah cahari	Fasilitas	Fasilitas	0.02526668831706047	0.0014736634911969304	0.01104748249053955	0.9622121453285217
sepi istirahat nyantai tepi pantai	Daya Tarik	Daya Tarik	0.976448118686676	0.011668317019939423	0.007224982138723135	0.004658601712435484
juni sadran banyak unjung sengat ubur aman anak menang sengat umum tulis lisan kelola hati	Fasilitas	Kebersihan	0.0005351323052309453	0.001632898231036961	0.0026557359378784895	0.9951761960983276
bagus sayang kotor banyak sampah	Kebersihan	Kebersihan	4.085164255229756e-05	1.6418634913861752e-06	0.9999233484268188	3.4153239539591596e-05
suka ikan laut tempat pilih ikan segar pandang dekat beda panatai pantai ombak pasir cuman sayang kemari pantai kotor banyak sampah moga perhati kelola biar wisata nyaman unjung wisatawan nyaman wisata	Kebersihan	Kebersihan	0.008102873340249062	0.0002495739026926458	0.9884372353553772	0.003210353897884488
pemmandian air hangat	Daya Tarik	Fasilitas	0.8859050273895264	0.09716641902923584	0.0031129715498536825	0.01381551381200552
pandang bagus tambah pasir putih wisata pantai tambah aneka hidang laut kanan kiri pintu snorkeling kano tambah lengkap wisata pantai	Daya Tarik	Daya Tarik	0.7716543078422546	0.007358823902904987	0.013121755793690681	0.20786508917808533
pantai bagus sisi pantai pasir tebing ngecamp batas tempat wc umum ramai warung	Daya Tarik	Fasilitas	0.8792966604232788	0.03962569311261177	0.005347004625946283	0.07573067396879196
asik main air karang banyak sport selfi bayar xixixi	Daya Tarik	Fasilitas	0.9714983105659485	0.00040005359915085137	0.007733354810625315	0.020368341356515884
tau sih gratis objek wisata teras kaca rb motor parkir bawah banget boro boro dijagain	Fasilitas	Fasilitas	0.00046289252350106835	0.06276190280914307	0.00039702304638922215	0.9363782405853271
bagus banget	Daya Tarik	Daya Tarik	0.9902870655059814	0.008012288250029087	0.0010203826241195202	0.0006801873096264899
capai lokasi tantang off road wheel drive medan jalan cadas batu lokasi bayar view alami pantai selatan eksotis tantang eksplorasi	Aksesbilitas	Daya Tarik	0.0010055402526631951	0.9959968328475952	2.861170105461497e-05	0.002969005610793829
pantai bersih makan murah lumayan	Kebersihan	Kebersihan	0.001671260455623269	0.00011445480777183548	0.9939267039299011	0.004287571646273136
bersih bagus pohon penyu mati pasir kasihan warung banyak tutup pas senin	Kebersihan	Kebersihan	0.002276448532938957	0.00014930233010090888	0.9714714288711548	0.026102885603904724
suka main pantai goa cemara sesuai nama sana banyak tumbuh pohon cemara santai nikmat suasana adem auka selfi sena banyak spot bagus gemar selfi	Daya Tarik	Daya Tarik	0.8872581720352173	0.02224164828658104	0.01792796142399311	0.07257233560085297
biarpun sepi unjung kalah pantai samas tawar pesona sendiri pantai bersih puas pokok ngapain	Kebersihan	Kebersihan	0.002577640116214752	9.21719110920094e-05	0.9959805011749268	0.0013496706960722804
lumayan nyaman ramai unjung akses pantai gampang jalan mudah kendara harus jalan kaki kurang km pantai sayang sampah tepi pantai	Aksesbilitas	Kebersihan	0.00018812916823662817	0.9974063038825989	0.00016385210619773716	0.00224175862967968
lumayan tantang turun nikmat dekat bibir pantai	Daya Tarik	Aksesbilitas	0.6499564051628113	0.2837074100971222	0.009340347722172737	0.056995850056409836
pantai teduh pantai pantai cenderung panas pohon enak tidur 	Daya Tarik	Daya Tarik	0.9991372227668762	0.0001649866026127711	0.0004131885652896017	0.00028460705652832985
pantai pasir putih pandang indah	Daya Tarik	Daya Tarik	0.999718964099884	0.00018427721806801856	7.92827268014662e-05	1.747719943523407e-05
pantai ombak letak pantai selatan pecah ombak area air tenang belakang keliling perahu motor	Daya Tarik	Daya Tarik	0.9536890387535095	0.002935017691925168	0.024170085787773132	0.01920589618384838
pantai ujung timur gunung kidul pantai manja unjung alam kesini harus jalan kaki pantai jungwok pantai harus turun jurang lewat sawah jalan setapak musim hujan bahaya jalan licin tambah turun jurang tempat kagum manja indah bukit hampar pasar putih luas cocok banget ngecamp	Aksesbilitas	Aksesbilitas	0.004997318610548973	0.9918575882911682	6.63335231365636e-05	0.003078654408454895
angin kencang pasir bangan risih lama pantai ombak sopan anak anak main pantai dar foto oke	Daya Tarik	Daya Tarik	0.9883285760879517	0.0017163980519399047	0.005318562965840101	0.0046364497393369675
pantai ngandong area pantai sundak terang tulis wajib nanya duduk pantai sen seafood hasil tangkap nelayan harga jangkau gausah takut keblondrok jawa pantai sewa tiker payung puas jual mie instan pop mie backpacker takut laper budget dikit iya tebing foto pantai atas tebing duduk jual undur undur gortep cumi gortep udang gortep rumput laut gortep komplit recomended deh lestguide	Fasilitas	Fasilitas	0.0020894361659884453	0.002208048477768898	0.0014791205758228898	0.994223415851593
lumayan enak bagus view bebatuan vulkanik	Daya Tarik	Daya Tarik	0.9647828340530396	0.030619341880083084	0.0016041573835536838	0.002993618370965123
pantai pasir hitam selatan jogja tedih banyak pohon cemara banyak sewa tiker duduk bawah pohon	Fasilitas	Fasilitas	0.12374453991651535	0.011150561273097992	0.024620674550533295	0.8404842019081116
view ajib laut biru pasir putih akses jalan mudah	Aksesbilitas	Aksesbilitas	5.880202661501244e-05	0.9993705153465271	5.8320310927229e-06	0.0005648712976835668
lelah rombong jawa timur sana senang harga makan toko dekat pantai murah teman kejut harga makan daerah daerah kawasan wisata murah penasaran jual buk nik benar regine sak menten jual enggeh mas nik les estu buk murah men to smean sak rencang tiang tebih mas kulo geh tiang tebih grio kulo sanes ten pantai hahaha teman tertawa guyon mantul  akhir teman habis kasaranya rampok isi warung wkwkw murah harga makan sana maaf terima kasih see you 	Fasilitas	Fasilitas	0.00029248002101667225	0.004625209141522646	0.00017873881733976305	0.994903564453125
salah pantai pilih kujung kejogja pantai letak gunung kidul bahan pantai pantai nama jogja salah tuju pantai snorkeling	Daya Tarik	Daya Tarik	0.9944936037063599	0.00041331458487547934	0.003905049292370677	0.0011880885576829314
drini pantai wajib kunjung gunung kidul snorkeling pantai belah kiri relatif tenang jembatan nyebrang pulau selfi kesini aneh nagih bayar parkir 	Daya Tarik	Fasilitas	0.9809519648551941	0.009809051640331745	0.0011699253227561712	0.008068951778113842
pantai gunung kidul ombak landai cocok bawa anak pasir putih bersih	Kebersihan	Kebersihan	0.04776844009757042	0.0023516721557825804	0.9452290534973145	0.004650869872421026
salah jajar pantai cantik daerah gunungkidul ramai pantai banyak jual makan minum toilet pasir putih sunset ciamik dekat pantai sundak krakal kukup sadran jalan jalur patuk jalur selatan saran sore weekend	Fasilitas	Fasilitas	0.004343168344348669	0.47636300325393677	0.0020880496595054865	0.5172057747840881
tempat cocok main air libur keluarga sunrise ngecamp pas banget	Daya Tarik	Daya Tarik	0.9959385395050049	0.0005170702934265137	0.001286291517317295	0.002258192515000701
parkir kendara atas gitu jalan kaki kebawahh jauh sih good banget viewnya sunset gitu jos sewa payung tikar makan jugaa banyak warung kelapa muda pas surut gitu nyari ikan mahir banyak ahaha renang oke	Fasilitas	Fasilitas	0.000299886945867911	0.37919679284095764	0.00023741104814689606	0.6202659606933594
monggo suka ngecamp ngecamp ngecamp diri tenda sore nikmat senja cipta maha kuasa atas bukit mancing asik enak pas weekday ramai saran sih	Fasilitas	Daya Tarik	0.1414005160331726	0.17534051835536957	0.014940573833882809	0.6683184504508972
pantai goa cemara pantai selatan deret pantai depok parangteritis pantai teduh banyak pohon cemara pasar tengah hutan cemara tawar sayur buah buah lokal parkir luas kamar mandi banyak pendopo acara jalan bagus ramai kunjung	Fasilitas	Fasilitas	0.07177617400884628	0.046273186802864075	0.00537064578384161	0.8765800595283508
pantai pasir putih ombak tenang bagus renang banyak parkir kapal nelayan lelang ikan kamar mandi bilas banyak cukup	Fasilitas	Fasilitas	0.00028426427161321044	0.0013689607148990035	0.00018822815036401153	0.9981585144996643
baik kesini waktu musim angin suka ngecamp parkir luas mending waktu weekend banyak turis lokal kesini sunrise kasat	Daya Tarik	Daya Tarik	0.9974864721298218	0.0005109814228489995	0.0009258415084332228	0.0010766987688839436
tolong dikodisikan mosok dgang larang pdhal kampung	Daya Tarik	Fasilitas	0.9811092615127563	0.008467054925858974	0.004567438270896673	0.0058562359772622585
cantik banget sengaja kesini pagi mumpung sepi jembatan baru nyebrang pulau drini pagi air pasang jam an air surut jalan agak tengah hati hati banyak terumbu karang hewan laut jaga lestari buang sampah sembarang	Kebersihan	Aksesbilitas	0.1645762026309967	0.001138899358920753	0.8290258049964905	0.005259130150079727
asli pandang laut netral mamantau tinggi ombak dekat	Daya Tarik	Daya Tarik	0.9868366718292236	0.007015660870820284	0.0014272344997152686	0.004720425698906183
nyaman luas santai	Daya Tarik	Daya Tarik	0.8867091536521912	0.03942699730396271	0.003992204554378986	0.06987171620130539
so tunggu rasa indah alam hangat sunset pukau cakar langit	Daya Tarik	Daya Tarik	0.9576235413551331	0.00488368421792984	0.00663532642647624	0.030857540667057037
kesana jelang maghrib bebas parkir retribusi sampah bibir pantai lumayan banyak	Fasilitas	Kebersihan	0.002447613747790456	0.004589956719428301	0.3199600577354431	0.6730023622512817
bagus banget beda pantai pantai tebing pasir pantai pandang murni laut langit semenanjung elok  sadar manusia apa nya banding alam jalan bagus aspal parkir parkir pantai jalan tangga mudah banget jalan aspal turun wow curamnyaaa 	Aksesbilitas	Aksesbilitas	0.00174107332713902	0.9494047164916992	0.0028055866714566946	0.0460486002266407
tiket lumayan mahal istimewa pandang indah spot foto banyak puas temu sana	Fasilitas	Daya Tarik	0.33357805013656616	0.03695007413625717	0.0023481883108615875	0.6271236538887024
coba pacu adrenalin daki puncak tebing saksi pandang laut hati hati bebatuan puncak tebing cenderung tajam perahu indah tengah laut nelayan pantai bawa wisatawan perahu salah fenomena langka keluar sumber air tawar laut penasaran	Daya Tarik	Fasilitas	0.9997242093086243	9.495829726802185e-05	9.266928100259975e-05	8.803589298622683e-05
pantai banyak warung sampah laut jarang bersih view bagus susur bukit	Kebersihan	Kebersihan	0.003362884745001793	0.0004247319884598255	0.7600305080413818	0.23618187010288239
bagus air bersih bawa baju renang kesini makan ikan bakar	Kebersihan	Kebersihan	0.012922797352075577	0.0007442405913025141	0.949730634689331	0.03660229220986366
bagus pasir hitam ombak banyak area main anak	Daya Tarik	Fasilitas	0.8664008378982544	0.006103097926825285	0.0021952050738036633	0.12530094385147095
recomended ngecamp atas pantai dekat parkir tenda angin lumayan	Fasilitas	Fasilitas	0.0009426437318325043	0.04450993984937668	0.0012808050960302353	0.9532666206359863
pandang indah dideket pantai area panjat tebing suka olahraga panjat	Daya Tarik	Daya Tarik	0.9986114501953125	0.00030710562714375556	0.00047956869821064174	0.0006017626146785915
lov gunung kidul	Daya Tarik	Daya Tarik	0.9971246123313904	0.0022804532200098038	0.00035638490226119757	0.00023855394101701677
pantai sepi nyaman rekreasi istirahat	Daya Tarik	Daya Tarik	0.9964632391929626	0.001411487115547061	0.0003875996626447886	0.0017377780750393867
kotor moga jaga alam indah anugerah sang kuasa	Kebersihan	Kebersihan	0.06594599783420563	0.00015273805183824152	0.9331643581390381	0.0007369728991761804
nyaman libur bareng teman keluarga dekat banyak diri tenda pinggir pantai akses jalan jauh pusat kota tunjuk arah kanan kiri biar tau jalan tenang jauh pusat kota akses jalan pantai mulus parkir unjung	Aksesbilitas	Aksesbilitas	1.1292131603113376e-05	0.9958171248435974	1.2127080481150188e-05	0.004159528762102127
gils emang cuaca bagus epic gokil rekomen pantai tebing	Daya Tarik	Daya Tarik	0.9684514999389648	0.006388412322849035	0.014328612945973873	0.010831360705196857
milik pandang bagus cari ikan laut segar	Daya Tarik	Daya Tarik	0.9980677962303162	0.0002744004304986447	0.000656027696095407	0.0010018254397436976
tempat bagus luas banyak jual makan laut udang rumput laut cumi harha parkir motor rupiah bus ribu rupiah pantai sahabat main air relatif aman anak anak fasilitas kamar mandi banyak akses jauh pantai overall bagus kunjung pintu masuk taman bunga selfi selfi	Fasilitas	Fasilitas	0.002374395029619336	0.06695440411567688	0.0022628651931881905	0.9284083843231201
pantai luas landai pantai ombak anak nikmat desir ombak udara sejuk fasilitas betah sana lama	Daya Tarik	Fasilitas	0.9855738282203674	0.0031760295387357473	0.002875084290280938	0.008375139907002449
jam rumah pantai bersih sejuk lokasi bagus selfi bayar ribu main pantai	Kebersihan	Aksesbilitas	0.0233716182410717	0.013204033486545086	0.5472319722175598	0.4161923825740814
rumah makan masakan enak suop kakap merah lobster enak	Fasilitas	Fasilitas	0.022508585825562477	0.028697863221168518	0.0026199875865131617	0.9461735486984253
bersih indah cocok wisata keluarga	Kebersihan	Kebersihan	0.025810658931732178	0.00010708616900956258	0.9731922745704651	0.0008898886735551059
mantul bosque motor mobil parkir	Aksesbilitas	Aksesbilitas	0.06396687775850296	0.9338475465774536	0.0001538456417620182	0.0020316187292337418
pantai gesing pantai berangkat tugu jogja jalan jam lewat jalur indah jalan mulus aspal jalan lubang jalan lelah pantai gesing indah pantai sepi ramai foto bocor banyak unjung warung makan banyak menu andal ikan bakar keripik rumput laut gurih	Aksesbilitas	Aksesbilitas	0.00010562866373220459	0.9914731979370117	1.845820042944979e-05	0.008402679115533829
sih pantai anak muda banget putih pasir jernih air suasana jauh jalan ku asa pantai pribadi kurang hahaha	Daya Tarik	Daya Tarik	0.6683482527732849	0.10835882276296616	0.008777265436947346	0.21451565623283386
tempat instagramable ombak pas kesana pas tinggi air krannya asin lengket makan pinggir pantai murah	Fasilitas	Fasilitas	0.08881369978189468	0.01001272164285183	0.024904659017920494	0.8762689232826233
jalan bagus	Aksesbilitas	Aksesbilitas	0.22792598605155945	0.7643144726753235	0.001511246315203607	0.006248381454497576
jalan jauh jogja bayar indah laut atas tebing sirat	Aksesbilitas	Daya Tarik	0.27740657329559326	0.682228147983551	0.0010622494155541062	0.039303008466959
pantai keren akses mudah	Aksesbilitas	Aksesbilitas	0.0008057822124101222	0.9965083003044128	1.772502037056256e-05	0.0026682622265070677
air bening tempat gampang jangkau cocok nikmat ombak	Aksesbilitas	Daya Tarik	0.0891827642917633	0.8568257689476013	0.0035983636043965816	0.05039304494857788
pantai bersih enak pokoknyaa libur butuh banget vitamin sea hehe libur kesini jalan bagus khawatir hehe	Kebersihan	Kebersihan	0.04302944242954254	0.0032092290930449963	0.9427557587623596	0.011005587875843048
pantai eksotis tebing karang runtuh benteng kapal nelayan bar uni sendiri pantai nikmat agam olah seafood bebas pilih hasil laut nelayan fresh menang tarik nikmat sensasi ombak laut kidul prahu nelayan rban ajak keliling tantang ombak	Daya Tarik	Fasilitas	0.9815506935119629	0.004682046361267567	0.0036551321391016245	0.010112110525369644
lokasi kulon progo yogyakarta kesini jalan deket pantai glagah banyak taman bunga daerah banyak kebun area dekat pantai pas pintu banyak dagang jual makan khas kulon progo pantai pasir warna hitam ombak banget ujung pantai pecah ombak kaya sih taun depan pantai glagah lokasi strategis banget penuh banget pantai glagah pembangungan bandara nyia bangun dermaga kulon progo yogyakarta	Fasilitas	Fasilitas	0.14470377564430237	0.05491361394524574	0.0028905002400279045	0.7974920868873596
pantai ramai cocok bner nikmat suasana pantai pantai golong bersih ombak banget angin jugaaa pasir kecil kadang bawa angin bagus mobil parkir deket pantai jalan jauh mantap 	Aksesbilitas	Kebersihan	0.046046674251556396	0.7111032605171204	0.19719980657100677	0.045650217682123184
warung jual harga ngawur	Fasilitas	Fasilitas	0.0041559659875929356	0.0064028361812233925	0.0015351901529356837	0.9879059791564941
suka penuh kenang asri baru kini	Daya Tarik	Daya Tarik	0.9820262789726257	0.0023435282055288553	0.006648128852248192	0.008982047438621521
bagus ni sayang waktu air surut bur	Daya Tarik	Daya Tarik	0.9992666840553284	0.0001910358405439183	0.0004898158367723227	5.243470150162466e-05
pantai selatan jawa tepat selatan kta purworejo tampil lanskap cantik deret pohon rimbun nampak indah foto sayang pantai pasir hitam kurang perhati perintah daerah pantai kotor penuh sampah kayu sampah makan	Kebersihan	Kebersihan	8.974815864348784e-05	1.3611037502414547e-05	0.9989976286888123	0.0008990450296550989
pantai belah timur kota yogyakarta tepat kabupaten gunungkidul hal pantai pantai gunungkidul pantai banyak karang ombak jadi unik karang pandang arah laut warga kelola jembatan buat bambu menyebrang karang unjung atas karang aman	Fasilitas	Daya Tarik	0.05659845098853111	0.2837736904621124	0.0019105981336906552	0.6577171683311462
hampar pasir pantai bersih luas cocok banget instragramable ehh kesini sore rekomendasi samping cuaca panas dapatin sunset indah pesona senja pesona manja behhh pokok mahh 	Kebersihan	Kebersihan	0.06468672305345535	0.0020386786200106144	0.9080902338027954	0.025184351950883865
pantai bersih pasir halus bersih pandang bagus lupa pakai alas kaki deket air laut banyak batu karang sewa tikar payung banyak makan lokasi	Kebersihan	Kebersihan	0.004020135384052992	0.0017901944229379296	0.8296529650688171	0.1645367592573166
balah pantai goa cemara menit jalan pasir hitam lumayan bersih pantai selatan jawa ombak agak pantai warung jual makan kelapa muda harga sahabat cantum daftar harga baik harga beli kelapa muda utuh ribu indomie telur ribu makan pinggir pantai uda nikmat banget sewa atv suka kendara pasir pantai	Fasilitas	Fasilitas	0.0004891708376817405	0.00033608372905291617	0.0013704384909942746	0.9978043437004089
bagus tempat nyaman jalan adventure ombak cocok kemah pandang pantai	Daya Tarik	Daya Tarik	0.8655072450637817	0.11237632483243942	0.007792733609676361	0.014323697425425053
pantai siung pantai deret gunung kidul bagus indah kunjung pantai deret bukit batu khas gunung kidul amat film jurassic park	Daya Tarik	Daya Tarik	0.9995903372764587	0.00020722838235087693	0.00010394727723905817	9.855835378402844e-05
trip wajib bawa tamu rentcar malaysia negara nonton acara runman request kesini 	Daya Tarik	Daya Tarik	0.8610535860061646	0.007740898989140987	0.003511306131258607	0.12769420444965363
pantai aman	Daya Tarik	Aksesbilitas	0.836118757724762	0.11253801733255386	0.01624409481883049	0.03509906679391861
tempat teduh banyak duduk santai tikar meja cocok piknik keluarga retribusi golong murah retribusi tambah parkir kendara roda sewa atv sedia jalur lintas atv bibir pantai	Fasilitas	Fasilitas	0.00015202518261503428	0.001520941499620676	9.214605233864859e-05	0.9982348680496216
pantai tempat kuliner ikan seafood segar kapal nelayan	Daya Tarik	Daya Tarik	0.9923413991928101	0.0003168343973811716	0.002469024620950222	0.004872771445661783
pantai enak kumpul denfan keluarga bercengkrama tempat teduh banyak tanam buah naga pas banget pas musim buah naga main main pantai pandansari	Daya Tarik	Daya Tarik	0.9083235859870911	0.048103854060173035	0.027171803638339043	0.016400687396526337
pantai pasir putih garis pantai cocok main air anak jarak parkir pantai dekat lelah jalan kaki fasilitas lengkap km rumah makan mushollah sedia sayang jalan cor aspal bebatuan aman lebih jalan cor aspal	Aksesbilitas	Fasilitas	7.761151937302202e-05	0.965294361114502	3.768886745092459e-05	0.03459034115076065
